iso1	iso2	iso1.mean.ratio	iso2.mean.ratio	before.interval	after.interval	x.value	y.value	before.prob	after.prob	before.diff	after.diff	before.pval	after.pval	before.t.points	after.t.points	prob	diff	cor	gene
ENST00000370168.7	ENST00000426919.5	0.190214821757278	0.151949042330471	[1,3.4556]	(3.4556,4]	3.45559233940963	3.08508794825405	1.0	1.0	1.32826746016191	-1.41820762592246	0.0052225090166122	0.0271087906822175	3	1	1.0	2.74647508608436	-0.278057035555833	27343
ENST00000370168.7	ENST00000429502.1	0.190214821757278	0.117372688143344	[1,3.5093]	(3.5093,4]	3.50925516472132	3.03238474097186	1.0	1.0	2.22032309019821	-1.77524001471149	0.0006336011800904	0.0357644600949209	3	1	1.0	3.9955631049097	-0.535065070099661	27343
ENST00000393760.6	ENST00000417044.1	0.0833037864365024	0.108195399322382	(2.2483,3.284]	(3.284,4]	3.28395756735758	2.30596404508684	1.0	1.0	2.08977809480106	-5.26969506257187	0.0406235918221243	0.0409844614685936	1	1	1.0	7.35947315737293	-0.304546438839621	84287
ENST00000370854.7	ENST00000370846.8	0.140462855160649	0.040730603541547	[1,3.856]	(3.856,4]	3.8560274407536	1.23062475034578	1.0	1.0	4.26930394264674	-0.767826096713954	0.0002964035134187	0.0408809647887479	3	1	1.0	5.03713003936069	-0.0643143676024286	84287
ENST00000422982.8	ENST00000437799.1	0.0249632843178032	0.13690157648375	[1,3.9292]	(3.9292,4]	3.92918779692326	1.67361452231709	1.0	1.0	-8.05607483025183	0.572145025995225	3.6784372388376e-05	0.0153320824487589	3	1	1.0	8.62821985624706	-0.650094507545156	311
ENST00000460843.6	ENST00000637891.1	0.102782882659935	0.0374079568023629	[1,1.2747]	(1.2747,4]	1.27474111948304	2.11542147923196	1.0	1.0	-1.6843975756834	3.43453721376867	0.0291730655011431	0.0093519862592159	1	3	1.0	5.11893478945207	-0.404813140478062	79813
ENST00000341012.13	ENST00000677167.1	0.121059796074925	0.165968255048499	(1.149,2.5546]	(2.5546,4]	2.55461857803633	2.98819080578616	1.0	1.0	1.65447632773912	-2.62729888604759	0.0167093171132942	0.0236715069335844	1	2	1.0	4.28177521378671	-0.400147634391522	10585
ENST00000651925.1	ENST00000320665.10	0.17787064858628	0.178613658993866	(1.1357,3.3066]	(3.3066,4]	3.3066019421205	4.00922285324732	1.0	1.0	1.5289635560747	-2.83959180690939	0.0466990410349658	0.0393626763531181	2	1	1.0	4.36855536298409	-0.747803590260186	883
ENST00000373600.7	ENST00000423785.5	0.016269847163883	0.030770683356226	[1,1.8296]	(1.8296,2.6987]	1.8296313286838	0.826951702735069	1.0	1.0	-3.97070026779871	0.815401860357611	0.0200829949739775	0.0290423811275071	1	1	1.0	4.78610212815632	-0.655656391881238	n
ENST00000643713.1	ENST00000649943.1	0.0424541585383222	0.0240842102389035	[1,3.5302]	(3.5302,4]	3.53017132052137	2.24003666393808	1.0	1.0	2.20565162971366	-1.15625963768342	0.0027541925962595	0.0025541271594536	3	1	1.0	3.36191126739708	-0.827166007152422	9414
ENST00000379825.7	ENST00000494649.5	0.0249677172642085	0.0536306941004496	[1,1.5865]	(1.5865,2.8426]	1.58650881427402	0.910095821497628	1.0	1.0	-1.54699400999086	1.09063729637874	0.0330873805703423	0.0483499151934837	1	1	1.0	2.6376313063696	-0.305992923616236	n
ENST00000629733.3	ENST00000380321.5	0.243842199310203	0.190133153645043	[1,1.658]	(1.658,2.926]	1.65800724899003	1.77374189867824	1.0	1.0	1.66737608743956	-0.866602208390467	0.0096682573641155	0.0231418240534997	1	1	1.0	2.53397829583003	-0.0049853394618672	4300
ENST00000522420.5	ENST00000518805.5	0.132693534085878	0.124656326710314	[1,1.6225]	(1.6225,3.6491]	1.62251464558517	1.12633119205409	1.0	1.0	1.65158834466885	-0.941237056865796	0.0038322874790302	0.018752497732261	1	2	1.0	2.59282540153465	-0.179501405233799	93594
ENST00000519457.5	ENST00000523206.5	0.0479606798765978	0.0220871633486686	(2.0303,3.7119]	(3.7119,4]	3.7119102249746	0.739523008709437	1.0	1.0	1.48859035795032	-0.602390085550718	0.0201337139108403	0.0430731969076204	1	1	1.0	2.09098044350104	-0.159946634126397	55656
ENST00000521198.7	ENST00000396596.2	0.302482514171466	0.261423274257421	(2.3564,3.5515]	(3.5515,4]	3.55152784833242	1.82080308685883	1.0	1.0	-2.88290187752297	2.34421745333153	0.0075207069448959	0.0314747379291478	1	1	1.0	5.2271193308545	-0.904187104355638	23678
ENST00000521265.5	ENST00000520303.5	0.0296831022931705	0.0452298099539979	[1,3.7021]	(3.7021,4]	3.70211167937884	4.54572098227611	1.0	1.0	-2.66626104382817	1.3844016167294	0.0008268534190428	0.019722496341238	3	1	1.0	4.05066266055757	-0.303651153096434	51669
ENST00000517500.5	ENST00000517962.1	0.037584978693991	0.100018170649348	(2.6477,3.1683]	(3.1683,4]	3.16825693967157	1.13397670629371	1.0	1.0	0.939925862457514	-4.64632730660755	0.0149007453975762	0.0181033236622185	1	1	1.0	5.58625316906507	-0.336898834365626	10174
ENST00000289820.10	ENST00000621538.4	0.274660053657415	0.462275372296783	(1.2616,2.4894]	(2.4894,4]	2.4893947526476	1.12480125400996	1.0	1.0	1.46497739199169	-2.02872075189583	0.0118235914623818	0.0015669934593783	1	2	1.0	3.49369814388752	-0.473955702422899	10361
ENST00000679051.1	ENST00000531551.5	0.0571788315259943	0.0862968954108816	(2.2033,3.2426]	(3.2426,4]	3.24257554557121	9.18422326238922	1.0	1.0	8.87588622138036	-27.7143075695054	0.0308566614930534	0.0428469179018318	1	1	1.0	36.5901937908858	-0.295233462885079	1508
ENST00000677047.1	ENST00000531551.5	0.0344426388232957	0.0862968954108816	(2.3588,3.1165]	(3.1165,4]	3.11651139209852	4.95676525202059	1.0	1.0	4.04721610433717	-30.6894395259984	0.028750216315333	0.035251478110858	1	1	1.0	34.7366556303356	-0.60237130765801	1508
ENST00000679128.1	ENST00000531551.5	0.0264657190858109	0.0862968954108816	(2.5141,3.1125]	(3.1125,4]	3.11245980470515	4.8208985912056	0.0	0.0	4.04734850406376	-31.941941310864	0.0284381861165301	0.0474771850492228	1	1	1.0	35.9892898149277	-0.571192329170964	1508
ENST00000542328.5	ENST00000482309.5	0.0187745565513109	0.0970957402796935	[1,3.6254]	(3.6254,4]	3.62540819199138	0.524340900063353	1.0	1.0	-1.75605018729361	0.694481354821548	0.0001960398256513	0.0245384999353611	3	1	1.0	2.45053154211515	-0.6679843195795	n
ENST00000484325.1	ENST00000449080.5	0.263106115745588	0.281367418716635	(2.061,3.4859]	(3.4859,4]	3.48589342163605	57.6273360477054	1.0	1.0	21.9163579695263	-23.1889202532816	0.0012023586019616	0.0360514531333644	1	1	1.0	45.105278222808	-0.425545572181804	830
ENST00000464223.5	ENST00000484325.1	0.210768442506268	0.263106115745588	(1.1846,3.626]	(3.626,4]	3.62596548086871	52.0398586954334	1.0	1.0	-38.9881725655267	27.3102177753238	0.0179111351827375	0.0077114486146265	2	1	1.0	66.2983903408505	-0.564531049553814	830
ENST00000648098.1	ENST00000442586.2	0.029553380325351	0.108462686894709	[1,3.5478]	(3.5478,4]	3.54783527932692	0.484098052222784	1.0	1.0	-1.43032040998077	0.741350950861955	0.0051675506725746	0.0362780946296226	3	1	1.0	2.17167136084273	-0.407687964982911	n
ENST00000353999.6	ENST00000679266.1	0.124366641672207	0.312860928797442	[1,3.6485]	(3.6485,4]	3.64848680193529	32.969517314258	1.0	1.0	-40.9995077950138	11.7410416152891	0.0002664643200735	0.036176898689576	3	1	1.0	52.7405494103029	-0.407237965249148	7458
ENST00000610724.4	ENST00000435792.5	0.133199776845181	0.080885014867172	(2.0575,3.1795]	(3.1795,4]	3.17946579308588	1.70891130358671	1.0	1.0	-1.65281085015016	7.55680409501811	0.0365636658310477	0.0053094228622478	1	1	1.0	9.20961494516827	-0.747743562577645	26608
ENST00000433017.6	ENST00000436590.5	0.112466483363289	0.0855397152200465	[1,2.2947]	(2.2947,3.5699]	2.29467190551434	0.742786509708054	1.0	1.0	0.679075186428697	-1.7021288334458	0.0026603974664278	0.0392051472538124	2	1	1.0	2.3812040198745	-0.298325062892081	n
ENST00000432066.2	ENST00000649633.1	0.341520635724575	0.418222405742093	(2.2409,3.3598]	(3.3598,4]	3.35983524363705	1.81044249765759	1.0	1.0	0.981865075972513	-1.74678669823469	0.0422713322188866	0.0218187629596083	1	1	1.0	2.7286517742072	-0.340059213977252	6671
ENST00000537384.6	ENST00000403562.5	0.0628630650402417	0.07099066417712	[1,3.2579]	(3.2579,4]	3.25793217675303	0.430551142712738	1.0	1.0	-0.560778299482271	1.46586388054196	0.0002580699874938	0.0041417891424292	3	1	1.0	2.02664218002423	-0.698778399912113	n
ENST00000367584.8	ENST00000440869.6	0.0979455091965571	0.195973626606152	[1,3.5571]	(3.5571,4]	3.55710920079214	1.02373073450654	1.0	1.0	-1.47843438499128	1.31086205002485	0.0001950135445091	0.0372615044345324	3	1	1.0	2.78929643501614	-0.631681829173317	n
ENST00000369076.8	ENST00000613993.1	0.0418770929776365	0.0293821581027494	(2.1416,3.7123]	(3.7123,4]	3.71229613101827	1.04695345929105	1.0	1.0	3.32807598293044	-1.34424475279049	0.002846642166942	0.014059203267199	1	1	1.0	4.67232073572093	-0.495897620255113	n
ENST00000635758.2	ENST00000369076.8	0.0525658768656462	0.0418770929776365	[1,2.2692]	(2.2692,3.7533]	2.26922996687736	0.985157681615249	1.0	1.0	1.49555167348897	-3.04992796507652	0.00768101827053	0.0049107398200686	2	1	1.0	4.54547963856549	-0.564527612811181	9474
ENST00000343245.7	ENST00000369076.8	0.136794829441056	0.0418770929776365	[1,2.5523]	(2.5523,3.338]	2.55232457746205	1.93211796743169	1.0	1.0	2.95151620154367	-2.55209708740649	0.0001621961311386	0.0067148741495351	2	1	1.0	5.50361328895015	-0.772401167680957	9474
ENST00000343245.7	ENST00000369076.8	0.136794829441056	0.0418770929776365	(2.5523,3.338]	(3.338,4]	3.33803850439515	2.2988568718782	1.0	1.0	-2.55209708740649	4.99762595959647	0.0067148741495351	0.0007334776717791	1	1	1.0	7.54972304700295	-0.772401167680957	9474
ENST00000664640.1	ENST00000430435.1	0.0580854320108291	0.127123142016937	[1,3.5484]	(3.5484,4]	3.54841892765325	2.16064825017251	1.0	1.0	-2.68286122554144	2.04644613614755	6.98890778179159e-06	0.0257691903019369	3	1	1.0	4.72930736168899	-0.840518896282158	4646
ENST00000488034.6	ENST00000607266.5	0.136217236516452	0.0951553015526666	[1,3.4034]	(3.4034,4]	3.40341984114279	14.5074562232083	1.0	1.0	11.0517098761401	-16.204385812955	0.0006317611880754	0.003541716781904	3	1	1.0	27.2560956890951	-0.483390631787307	51596
ENST00000374825.9	ENST00000607833.5	0.0323770746821512	0.0466436879770161	[1,2.5024]	(2.5024,3.7347]	2.50243061219133	1.89348200247009	1.0	1.0	-1.98191989887687	1.76745057936375	0.001654445705145	0.0147158064070372	2	1	1.0	3.74937047824062	-0.228655584857535	6046
ENST00000292586.11	ENST00000521299.5	0.122424359152246	0.127375270255231	[1,2.3438]	(2.3438,4]	2.34382269190119	1.21400806629578	1.0	1.0	1.46823578775566	-1.57594557683238	0.004729850578515	0.0015058742820519	2	2	1.0	3.04418136458804	-0.479005980374494	51149
ENST00000515435.5	ENST00000503350.6	0.0186002953191149	0.0131585386903621	[1,3.1851]	(3.1851,4]	3.18506228626901	0.881446974216148	1.0	1.0	-0.707335371735671	3.4715923648918	2.79918981733234e-05	0.0277406933762951	3	1	1.0	4.17892773662747	-0.0577237134010107	1452
ENST00000661952.1	ENST00000515435.5	0.0309490577389509	0.0186002953191149	[1,3.3908]	(3.3908,4]	3.39077871905516	1.7424752828014	1.0	1.0	2.08932912636597	-3.20542484655509	2.10786377899392e-07	0.0247293312487684	3	1	1.0	5.29475397292106	-0.826142122273553	1452
ENST00000515768.6	ENST00000515435.5	0.0546945338299509	0.0186002953191149	[1,3.425]	(3.425,4]	3.42500572173198	1.88573276507265	1.0	1.0	4.31345172818032	-3.98878103113534	0.0005990589928735	0.0224095958992847	3	1	1.0	8.30223275931566	-0.672900082028674	1452
ENST00000394722.7	ENST00000433049.5	0.249104245044999	0.300114758683858	[1,1.5701]	(1.5701,2.4253]	1.57006201535919	11.0947351477343	1.0	1.0	-3.1490456911147	2.37499486284243	0.002757453580834	0.0466557109008	1	1	1.0	5.52404055395713	-0.291187310539702	54882
ENST00000394722.7	ENST00000433049.5	0.249104245044999	0.300114758683858	(1.5701,2.4253]	(2.4253,4]	2.42527666695034	10.0287864267318	1.0	1.0	2.37499486284243	-3.67363677362047	0.0466557109008	0.0204742489528121	1	2	1.0	6.04863163646291	-0.291187310539702	54882
ENST00000514554.5	ENST00000509485.5	0.0178229171952712	0.0126698249895778	[1,3.154]	(3.154,4]	3.15403684359313	1.01834871622489	1.0	1.0	-0.918739702072268	4.52440931972778	0.0008515084523853	0.0169723601132354	3	1	1.0	5.44314902180005	-0.484658257968897	7045
ENST00000509910.2	ENST00000379594.7	0.183203779053293	0.215889195169892	[1,3.605]	(3.605,4]	3.60504583178255	5.74373371388002	1.0	1.0	-1.75364852210064	1.27090334344211	7.99712940555025e-05	0.0182851025287175	3	1	1.0	3.02455186554274	-0.143782272220431	9140
ENST00000671868.1	ENST00000672328.1	0.0518550997028703	0.0556936176305979	[1,2.499]	(2.499,4]	2.49901839525265	2.68507037786078	1.0	1.0	1.23870427270798	-1.64228505812632	0.014398810603626	0.0103920190796748	2	2	1.0	2.8809893308343	-0.280922484327178	9255
ENST00000273951.13	ENST00000506245.1	0.0212042664038081	0.0355000062577863	(2.137,3.7908]	(3.7908,4]	3.79084840990897	13.1901599570642	1.0	1.0	-49.7600046425543	13.1597711565546	0.0108423894992348	0.0093785216511479	1	1	1.0	62.919775799109	-0.522176627462591	2638
ENST00000295958.10	ENST00000511809.5	0.208453848021939	0.263470617358968	[1,3.6593]	(3.6593,4]	3.65934780455115	9.35092159963885	1.0	1.0	-3.37568489551695	1.72374112066437	0.0001376658976376	0.0340098896999042	3	1	1.0	5.09942601618132	-0.161633529953043	201895
ENST00000513163.5	ENST00000515679.1	0.216413003746248	0.319993931529444	[1,3.5996]	(3.5996,4]	3.5996213592528	7.54320147393805	1.0	1.0	-5.08287519246162	3.60414159554148	7.37214416423902e-06	0.0180621035719849	3	1	1.0	8.6870167880031	-0.775559963268538	26234
ENST00000514450.3	ENST00000503658.2	0.116515188195343	0.212908922954546	(1.0542,3.7167]	(3.7167,4]	3.71671114887683	0.732294109632466	1.0	1.0	-1.62662462563668	0.605842961568327	0.0002885615966261	0.0169571616928371	2	1	1.0	2.23246758720501	-0.0300454391507357	n
ENST00000511544.6	ENST00000503658.2	0.121811190612808	0.212908922954546	(1.1806,3.6386]	(3.6386,4]	3.63859734230699	0.896690205182968	1.0	1.0	-1.91919802864612	0.955690041534993	0.00390628828818	0.0053374089855285	2	1	1.0	2.87488807018111	-0.76735605194817	n
ENST00000507319.5	ENST00000622959.3	0.0422346794162592	0.0398397751085689	(1.3959,2.4125]	(2.4125,3.6279]	2.41250695868464	1.24470918323818	1.0	1.0	-1.01157356340331	1.44068461577728	0.0184985475720821	0.0425741557260357	1	1	1.0	2.45225817918059	-0.285747135035973	84286
ENST00000512325.3	ENST00000511229.5	0.0225965048962035	0.0620757689938292	[1,3.0974]	(3.0974,4]	3.09740402936345	0.880856930442353	1.0	1.0	0.658392900157406	-6.98225324403663	0.0047263568438189	0.0131405877658164	3	1	1.0	7.64064614419403	-0.483271924664661	n
ENST00000510799.1	ENST00000511229.5	0.0351090131371539	0.0620757689938292	[1,3.081]	(3.081,4]	3.08103703430353	0.764227871390033	1.0	1.0	1.15413593517807	-6.88254644942032	0.0008106603177993	0.0151519680719897	3	1	1.0	8.03668238459838	-0.612967013522968	2580
ENST00000419435.5	ENST00000644629.1	0.0693685403044755	0.0156588980736717	[1,1.8579]	(1.8579,2.2135]	1.85790696643386	0.495500663635322	1.0	1.0	2.46788654325838	-0.408750015035189	0.0185764275511849	0.0174174825809805	1	1	1.0	2.87663655829356	-0.810819830753152	4976
ENST00000441154.5	ENST00000676453.1	0.188285505743151	0.0713019161514805	[1,3.7523]	(3.7523,4]	3.7522626536542	22.7513692232312	1.0	1.0	33.5514955752534	-13.8527806844085	0.0002398403158642	0.0344792307179863	3	1	1.0	47.4042762596619	-0.740292234870565	1981
ENST00000342981.8	ENST00000676453.1	0.020896757482676	0.0713019161514805	(2.8152,3.0756]	(3.0756,4]	3.07561869664839	4.39585316550018	0.0	0.0	2.23956367912032	-27.3769700404924	0.0358710179863808	0.0106249590509001	1	1	1.0	29.6165337196128	-0.888212867895642	1981
ENST00000350481.9	ENST00000676453.1	0.0476578642678483	0.0713019161514805	(2.2179,3.292]	(3.292,4]	3.29200089177884	10.2657154707802	1.0	1.0	11.7566886000246	-28.5058206286433	0.0353193237352606	0.0094406367433398	1	1	1.0	40.262509228668	-0.939298414957256	1981
ENST00000435046.7	ENST00000413967.5	0.0654452153711115	0.0341944944860972	[1,3.4467]	(3.4467,4]	3.44669228317912	8.26104463377461	1.0	1.0	13.2522573690472	-16.568768581949	0.0001586632861218	0.0113740285985312	3	1	1.0	29.8210259509962	-0.89249275616523	1981
ENST00000392537.6	ENST00000413967.5	0.0965210757282686	0.0341944944860972	[1,3.5148]	(3.5148,4]	3.51481180915554	9.4298555426749	1.0	1.0	20.1074809438172	-14.0761821171998	0.0009623604884012	0.0094343661529062	3	1	1.0	34.183663061017	-0.650963642580874	1981
ENST00000295930.7	ENST00000611884.5	0.15504568689062	0.14174982383661	[1,3.3956]	(3.3956,4]	3.39555600046599	2.9170818016364	1.0	1.0	0.765308899741413	-1.23874692827364	6.58392254460337e-06	0.0045722675863724	3	1	1.0	2.00405582801505	-0.527982140252001	51319
ENST00000344229.7	ENST00000482083.7	0.0323289210678472	0.094284311659648	[1,2.6858]	(2.6858,3.2212]	2.68578859868329	0.81000472629406	1.0	1.0	-2.20449360130912	0.554949797203412	0.0093460805661036	0.0155235148937199	2	1	1.0	2.75944339851253	-0.120727634242163	n
ENST00000502783.5	ENST00000504264.5	0.20399191566832	0.220567949851624	[1,1.6182]	(1.6182,3.5965]	1.61821236512102	1.15328065610623	1.0	1.0	-1.8891723000152	1.04342123230761	0.0183732355306748	0.0447070143730858	1	2	1.0	2.93259353232281	-0.819582427924134	92370
ENST00000478968.6	ENST00000481643.5	0.0630226419465786	0.14442715384714	[1,2.3934]	(2.3934,3.2543]	2.39341296709341	2.63295798148507	1.0	1.0	-2.1786323896727	2.2111876664944	0.0111893761858451	0.0177560778122434	2	1	1.0	4.3898200561671	-0.506003605264788	55830
ENST00000478968.6	ENST00000481643.5	0.0630226419465786	0.14442715384714	(2.3934,3.2543]	(3.2543,4]	3.25431289588137	3.19193160905986	1.0	1.0	2.2111876664944	-6.48356475190401	0.0177560778122434	0.0136685517512762	1	1	1.0	8.69475241839842	-0.506003605264788	55830
ENST00000431721.6	ENST00000417896.1	0.0254288225061546	0.0174722596584207	[1,2.5478]	(2.5478,4]	2.54782170287373	2.75055299007293	1.0	1.0	-1.23902513080279	3.09397458788661	0.0308652579842685	0.0133378622292014	2	2	1.0	4.33299971868941	-0.614410908987659	51447
ENST00000340879.8	ENST00000417896.1	0.0186323160143869	0.0174722596584207	[1,3.1249]	(3.1249,4]	3.12485511379334	2.21483202720242	1.0	1.0	-1.44386242219587	4.8724856290756	0.0025813688176552	0.0276448873850259	3	1	1.0	6.31634805127147	-0.786529611579965	51447
ENST00000340879.8	ENST00000433104.2	0.0186323160143869	0.0201475997431713	[1,3.2421]	(3.2421,4]	3.24209596927659	2.59717503020088	1.0	1.0	-1.33095291062307	3.28632884356774	0.0007680832276162	0.0473089274149364	3	1	1.0	4.61728175419081	-0.397805094614826	51447
ENST00000412850.5	ENST00000340879.8	0.0197911027392643	0.0186323160143869	[1,3.2865]	(3.2865,4]	3.28649539903536	2.74196936179646	1.0	1.0	1.45361282299855	-3.8205320961755	0.0043740367955562	0.0302647498942177	3	1	1.0	5.27414491917405	-0.346176928778839	51447
ENST00000449563.5	ENST00000417896.1	0.0051318552154062	0.0174722596584207	[1,3.7561]	(3.7561,4]	3.75611059900662	0.758868007123394	1.0	1.0	-2.13827990078128	0.660891179638676	2.05063110646171e-05	0.0050700538127647	3	1	1.0	2.79917108041996	-0.577871259340355	n
ENST00000399402.7	ENST00000450835.1	0.0193997737558986	0.0361418436226585	[1,1.6978]	(1.6978,2.5138]	1.69784362007101	2.70890009056929	1.0	1.0	-6.07873763807982	2.63200709504714	0.0211468653437948	0.0300505694082923	1	1	1.0	8.71074473312696	-0.429748138663971	2720
ENST00000349503.9	ENST00000339511.9	0.243816163473226	0.252541018219851	[1,2.4121]	(2.4121,4]	2.41213742619242	5.2996737371693	1.0	1.0	-2.06572879111651	1.68915014865817	0.0180473989064722	0.018617772408016	2	2	1.0	3.75487893977468	-0.647429096518855	4968
ENST00000353332.9	ENST00000431250.1	0.179382107915524	0.151267199246194	[1,3.4856]	(3.4856,4]	3.48555814510554	7.71113117946695	1.0	1.0	2.63610351624892	-2.8235095550935	0.0061592819723487	0.0376614166812441	3	1	1.0	5.45961307134242	-0.269345822103858	64419
ENST00000436795.5	ENST00000402092.6	0.0472014889958562	0.0867290096316968	(1.7537,3.1775]	(3.1775,4]	3.17747264727637	12.5083710767824	1.0	1.0	6.47381651869597	-33.8057524875762	0.0030760048223266	0.0105204254935139	2	1	1.0	40.2795690062722	-0.498565413557918	4735
ENST00000457335.5	ENST00000402092.6	0.0509934781836033	0.0867290096316968	(1.6496,3.1695]	(3.1695,4]	3.16954194463509	12.222761630934	1.0	1.0	7.67527030266264	-34.4096038837809	0.0134674402203036	0.0080146747816341	2	1	1.0	42.0848741864435	-0.632018969594735	4735
ENST00000453141.5	ENST00000420451.5	0.0453159508059865	0.0447009234777294	[1,3.3029]	(3.3029,4]	3.30294623967818	10.9516786076756	1.0	1.0	-5.63541281517679	17.4884723082333	0.0001171843798997	0.0369116378263223	3	1	1.0	23.1238851234101	-0.754054990497693	3069
ENST00000423280.5	ENST00000404405.7	0.0435967724431808	0.0499844244016601	[1,3.3335]	(3.3335,4]	3.33354067485393	3.15543300117797	1.0	1.0	-2.89245911507988	6.8103863850709	0.0030912980661756	0.0316472498685772	3	1	1.0	9.70284550015078	-0.497446363992417	5510
ENST00000409480.5	ENST00000409547.5	0.210101447643783	0.233283919001907	[1,3.3826]	(3.3826,4]	3.38263354328489	5.30941770024193	1.0	1.0	-1.26885226837129	1.48783756994136	0.0002713689611237	0.014950066169314	3	1	1.0	2.75668983831265	-0.0793968879797909	26058
ENST00000681009.1	ENST00000357430.8	0.034522824989243	0.0109686711105029	[1,1.1557]	(1.1557,4]	1.1556820119613	2.07356465146402	1.0	1.0	-1.41939895493966	5.3382120736285	0.0022918353471896	0.0062689132119925	1	3	1.0	6.75761102856816	-0.223828921866767	2181
ENST00000416565.1	ENST00000436226.1	0.052131233738554	0.036652974588026	(2.4628,3.2481]	(3.2481,4]	3.24807997563197	1.83451137375317	1.0	1.0	-0.73447209717507	2.22615418998917	0.0360254488641634	0.0032519988847708	1	1	1.0	2.96062628716424	-0.285891215031376	55139
ENST00000439812.5	ENST00000434939.1	0.0727323791840523	0.0421714375162079	(2.3482,3.1326]	(3.1326,4]	3.13262082583114	1.12481322157108	1.0	1.0	-0.927387469794727	6.06538658347119	0.0334420089532978	0.0095112273599981	1	1	1.0	6.99277405326591	-0.200164281085829	79065
ENST00000396761.6	ENST00000431715.5	0.0675389741223958	0.061660959044165	[1,3.179]	(3.179,4]	3.17896308561108	1.73432655250176	1.0	1.0	2.22894514352386	-5.88192990025951	0.0065765750886099	0.0052363923075438	3	1	1.0	8.11087504378337	-0.604486274877376	79065
ENST00000679435.1	ENST00000680814.1	0.0523963386527095	0.0497741896488295	(1.2653,2.5621]	(2.5621,3.754]	2.56209030433145	0.823863729749993	1.0	1.0	1.53133832610822	-1.19302520464079	0.0441413326853869	0.0438902145493464	1	1	1.0	2.72436353074901	-0.758952588298848	n
ENST00000309955.8	ENST00000341222.10	0.0670354499313651	0.132205799015727	[1,3.6393]	(3.6393,4]	3.63933809967308	2.96791428363127	1.0	1.0	-3.86265853179231	1.92008298353487	2.68119839792549e-05	0.0125194814197791	3	1	1.0	5.78274151532718	-0.658654214027095	8837
ENST00000455546.6	ENST00000451088.6	0.100658225740269	0.0879275422126108	(1.1302,2.2602]	(2.2602,3.782]	2.26022852242844	2.02046897551676	1.0	1.0	-1.38152273251529	3.92736008948656	0.04643007745515	0.0294843067782007	1	1	1.0	5.30888282200185	-0.384017583636088	9330
ENST00000466642.5	ENST00000679256.1	0.0386805978814477	0.0243672017902844	[1,1.6709]	(1.6709,2.2853]	1.67086345215933	2.77480969302729	1.0	1.0	3.7425804679933	-1.83617099915985	0.0237118296464994	0.0370689838172756	1	1	1.0	5.57875146715315	-0.641286906132459	7360
ENST00000466642.5	ENST00000679256.1	0.0386805978814477	0.0243672017902844	(1.6709,2.2853]	(2.2853,3.7754]	2.2853461606919	2.94267663435986	1.0	1.0	-1.83617099915985	4.59871845128006	0.0370689838172756	0.0490480313298096	1	1	1.0	6.43488945043991	-0.641286906132459	7360
ENST00000394609.6	ENST00000317610.11	0.179348807768193	0.221390893557544	[1,3.2383]	(3.2383,4]	3.23827054671517	38.0090023529173	1.0	1.0	-23.6210118843511	37.0052079738426	0.0071208982446975	0.0226424230972528	3	1	1.0	60.6262198581936	-0.912806247041622	57142
ENST00000405074.7	ENST00000402218.1	0.113372319645834	0.390009329942015	[1,2.602]	(2.602,3.2584]	2.60202674675953	1.1017483075164	1.0	1.0	-1.72853062391712	0.861812349892839	0.0043408254614711	0.031853590642211	2	1	1.0	2.59034297380996	-0.8460958020733	n
ENST00000405074.7	ENST00000402218.1	0.113372319645834	0.390009329942015	(2.602,3.2584]	(3.2584,4]	3.25838764644396	1.1590841381752	1.0	1.0	0.861812349892839	-2.47353421854205	0.031853590642211	0.0140895711203276	1	1	1.0	3.33534656843489	-0.8460958020733	n
ENST00000546212.2	ENST00000421117.1	0.0151638345666172	0.057996854294537	[1,1.7194]	(1.7194,2.3057]	1.71941024876065	0.466613042939852	1.0	1.0	-1.44780199409983	0.564682532766446	0.0153953404322905	0.0358427781450269	1	1	1.0	2.01248452686628	-0.704829906805814	n
ENST00000307845.8	ENST00000622018.4	0.254509672392568	0.304867921761294	[1,1.4577]	(1.4577,2.7044]	1.45768347807105	3.11649068380986	1.0	1.0	2.68788701740908	-3.18492060225291	0.0286726274529997	0.0484751111120847	1	1	1.0	5.87280761966198	-0.128670208663606	3241
ENST00000352231.6	ENST00000525042.1	0.0548955110723489	0.0684590245294134	[1,3.2817]	(3.2817,4]	3.28170329841501	1.3158169476918	1.0	1.0	-1.64740070943696	3.37915638874409	0.0257352517308066	0.0034420484473291	3	1	1.0	5.02655709818105	-0.2180782592745	3964
ENST00000313695.11	ENST00000313667.8	0.0948739561213706	0.0215613223835605	[1,1.2063]	(1.2063,4]	1.20627950614485	1.59377664653552	1.0	1.0	-0.615550733753797	3.08170553213271	0.0295771598154127	0.0006545438238596	1	3	1.0	3.69725626588651	-0.668447609205685	9181
ENST00000535420.5	ENST00000368426.3	0.35784779025936	0.212074875204492	[1,3.5316]	(3.5316,4]	3.53159194314211	3.78945273772258	1.0	1.0	3.34922951375839	-2.46793618663686	0.0005447662834528	0.0227921693586935	3	1	1.0	5.81716570039525	-0.831938120800769	51043
ENST00000368453.8	ENST00000414115.5	0.0704463759720113	0.140144831814583	[1,3.5265]	(3.5265,4]	3.52654422524549	12.2971027737238	1.0	1.0	-14.359097088141	9.86017942388266	0.0002326666112671	0.0067040987577972	3	1	1.0	24.2192765120236	-0.765535805198752	6464
